method,n_estimators,learning_rate,num_leaves,max_depth,accuracy,macro_precision,macro_recall,macro_f1_score,training_time_seconds,prediction_time_ms_per_roi,samples_evaluated,classes_evaluated,class_labels,per_class_precision,per_class_recall,per_class_f1_score,per_class_support,confusion_matrix
LightGBM,200,0.03,63,5,0.694662359636979,0.6085232034397107,0.5142059702721687,0.5403483776501464,2.856118700001389,0.018113720966354035,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.7874015748031497, 'Avocado': 0.8669581511555278, 'Banana': 0.634858812074002, 'Grape': 0.6198243412797992, 'Mango': 0.6818181818181818, 'Melon': 0.5277777777777778, 'Orange': 0.6452268111035884, 'Peach': 0.9230769230769231, 'Pear': 0.8333333333333334, 'Tomato': 0.7820025348542459, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6006006006006006, 'Avocado': 0.8972204266321914, 'Banana': 0.7188533627342889, 'Grape': 0.6309067688378033, 'Mango': 0.42857142857142855, 'Melon': 0.3202247191011236, 'Orange': 0.819432502149613, 'Peach': 0.6896551724137931, 'Pear': 0.25316455696202533, 'Tomato': 0.8118421052631579, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6814310051107325, 'Avocado': 0.8818297331639136, 'Banana': 0.6742502585315409, 'Grape': 0.6253164556962025, 'Mango': 0.5263157894736842, 'Melon': 0.3986013986013986, 'Orange': 0.7219696969696969, 'Peach': 0.7894736842105263, 'Pear': 0.3883495145631068, 'Tomato': 0.7966429954809554, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[200, 17, 35, 18, 1, 5, 33, 0, 0, 22, 2, 0], [2, 1388, 27, 71, 0, 2, 39, 0, 0, 16, 2, 0], [8, 22, 652, 44, 8, 9, 119, 1, 1, 26, 17, 0], [10, 89, 48, 494, 4, 3, 97, 0, 2, 12, 24, 0], [0, 14, 22, 12, 75, 4, 33, 0, 0, 11, 4, 0], [4, 10, 49, 11, 0, 57, 25, 0, 1, 9, 12, 0], [9, 22, 46, 46, 9, 18, 953, 4, 0, 47, 9, 0], [0, 1, 3, 0, 0, 0, 14, 60, 0, 8, 1, 0], [2, 1, 35, 6, 1, 1, 8, 0, 20, 2, 3, 0], [9, 22, 23, 22, 7, 4, 46, 0, 0, 617, 10, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 15, 87, 73, 5, 5, 110, 0, 0, 19, 165, 0]]"
LightGBM,200,0.03,63,10,0.7455776034456237,0.655369234083904,0.5719183093153044,0.5968772251056852,6.124890299979597,0.04485594523970913,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.8494623655913979, 'Avocado': 0.9089759797724399, 'Banana': 0.7137137137137137, 'Grape': 0.6562874251497006, 'Mango': 0.775, 'Melon': 0.5573770491803278, 'Orange': 0.7364914877868246, 'Peach': 1.0, 'Pear': 0.8518518518518519, 'Tomato': 0.8152709359605911, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7117117117117117, 'Avocado': 0.929541047188106, 'Banana': 0.7861080485115767, 'Grape': 0.6998722860791826, 'Mango': 0.5314285714285715, 'Melon': 0.38202247191011235, 'Orange': 0.8555460017196904, 'Peach': 0.8045977011494253, 'Pear': 0.2911392405063291, 'Tomato': 0.8710526315789474, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7745098039215687, 'Avocado': 0.9191434963247044, 'Banana': 0.7481636935991606, 'Grape': 0.6773794808405439, 'Mango': 0.6305084745762712, 'Melon': 0.4533333333333333, 'Orange': 0.7915672235481305, 'Peach': 0.89171974522293, 'Pear': 0.4339622641509434, 'Tomato': 0.8422391857506362, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[237, 6, 25, 15, 0, 3, 26, 0, 0, 16, 5, 0], [0, 1438, 15, 53, 0, 1, 20, 0, 0, 17, 3, 0], [3, 17, 713, 48, 6, 11, 67, 0, 1, 19, 22, 0], [7, 63, 42, 548, 6, 5, 65, 0, 1, 13, 33, 0], [1, 12, 16, 11, 93, 6, 18, 0, 0, 12, 6, 0], [1, 8, 37, 13, 1, 68, 25, 0, 1, 11, 13, 0], [9, 14, 32, 40, 7, 15, 995, 0, 0, 41, 10, 0], [1, 0, 7, 0, 0, 0, 5, 70, 0, 3, 1, 0], [3, 1, 30, 4, 1, 3, 8, 0, 23, 1, 5, 0], [7, 11, 9, 24, 4, 4, 37, 0, 0, 662, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 12, 73, 79, 2, 6, 85, 0, 1, 17, 204, 0]]"
LightGBM,200,0.03,63,-1,0.746500538378711,0.6586721221433762,0.5766195463643692,0.6014990027150344,5.837624799984042,0.022347946469520888,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.8381294964028777, 'Avocado': 0.9078282828282829, 'Banana': 0.708498023715415, 'Grape': 0.6699386503067485, 'Mango': 0.746031746031746, 'Melon': 0.5785123966942148, 'Orange': 0.7447604790419161, 'Peach': 1.0, 'Pear': 0.8928571428571429, 'Tomato': 0.8175092478421702, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6996996996996997, 'Avocado': 0.929541047188106, 'Banana': 0.7905181918412348, 'Grape': 0.6973180076628352, 'Mango': 0.5371428571428571, 'Melon': 0.39325842696629215, 'Orange': 0.8555460017196904, 'Peach': 0.8275862068965517, 'Pear': 0.31645569620253167, 'Tomato': 0.8723684210526316, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.762684124386252, 'Avocado': 0.9185563717662089, 'Banana': 0.7472642001042209, 'Grape': 0.6833541927409261, 'Mango': 0.6245847176079734, 'Melon': 0.4682274247491639, 'Orange': 0.7963185274109644, 'Peach': 0.9056603773584906, 'Pear': 0.4672897196261682, 'Tomato': 0.8440483768300445, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[233, 5, 27, 16, 1, 2, 27, 0, 0, 15, 7, 0], [0, 1438, 16, 53, 0, 3, 17, 0, 0, 18, 2, 0], [4, 17, 717, 44, 10, 10, 65, 0, 1, 21, 18, 0], [6, 62, 44, 546, 4, 6, 64, 0, 1, 14, 36, 0], [0, 12, 18, 13, 94, 4, 18, 0, 0, 11, 5, 0], [1, 8, 37, 9, 2, 70, 27, 0, 0, 10, 14, 0], [13, 14, 32, 36, 7, 14, 995, 0, 0, 41, 11, 0], [1, 0, 4, 0, 0, 0, 5, 72, 0, 3, 2, 0], [1, 1, 28, 6, 1, 2, 9, 0, 25, 2, 4, 0], [8, 12, 13, 20, 4, 6, 32, 0, 0, 663, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 15, 76, 72, 3, 4, 77, 0, 1, 13, 217, 0]]"
LightGBM,200,0.05,15,5,0.7018920166128289,0.6042951649362928,0.528008329642354,0.5507478283913011,1.9588583000004292,0.015618981694459681,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.7786259541984732, 'Avocado': 0.8749214330609679, 'Banana': 0.6524329692154915, 'Grape': 0.6338729763387297, 'Mango': 0.7333333333333333, 'Melon': 0.472, 'Orange': 0.6606397774687065, 'Peach': 0.9436619718309859, 'Pear': 0.7241379310344828, 'Tomato': 0.7779156327543424, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6126126126126126, 'Avocado': 0.8998060762766645, 'Banana': 0.7243660418963617, 'Grape': 0.6500638569604087, 'Mango': 0.44, 'Melon': 0.33146067415730335, 'Orange': 0.8168529664660361, 'Peach': 0.7701149425287356, 'Pear': 0.26582278481012656, 'Tomato': 0.825, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6857142857142857, 'Avocado': 0.887189292543021, 'Banana': 0.6865203761755486, 'Grape': 0.6418663303909206, 'Mango': 0.55, 'Melon': 0.38943894389438943, 'Orange': 0.7304882737408689, 'Peach': 0.8481012658227848, 'Pear': 0.3888888888888889, 'Tomato': 0.8007662835249042, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[204, 15, 32, 16, 0, 6, 29, 0, 0, 29, 2, 0], [3, 1392, 23, 67, 0, 3, 40, 0, 0, 17, 2, 0], [8, 23, 657, 44, 6, 12, 110, 1, 2, 22, 22, 0], [13, 81, 43, 509, 5, 5, 86, 0, 3, 13, 25, 0], [1, 12, 23, 11, 77, 5, 28, 0, 0, 13, 5, 0], [3, 10, 44, 12, 0, 59, 26, 0, 1, 10, 13, 0], [11, 21, 48, 44, 5, 19, 950, 3, 0, 50, 12, 0], [1, 0, 2, 0, 0, 0, 10, 67, 0, 6, 1, 0], [3, 1, 32, 5, 1, 3, 8, 0, 21, 1, 4, 0], [4, 21, 16, 17, 8, 9, 47, 0, 0, 627, 11, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 15, 87, 78, 3, 4, 104, 0, 2, 18, 167, 0]]"
LightGBM,200,0.05,15,10,0.7080449161667436,0.6217524727348879,0.5369589010841745,0.5609832805119879,2.196766699984437,0.01727741886148912,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.7569444444444444, 'Avocado': 0.8747651847213526, 'Banana': 0.6593406593406593, 'Grape': 0.6275946275946276, 'Mango': 0.7549019607843137, 'Melon': 0.525, 'Orange': 0.6675938803894298, 'Peach': 0.9571428571428572, 'Pear': 0.8518518518518519, 'Tomato': 0.7858942065491183, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6546546546546547, 'Avocado': 0.903038138332256, 'Banana': 0.7276736493936052, 'Grape': 0.6564495530012772, 'Mango': 0.44, 'Melon': 0.3539325842696629, 'Orange': 0.825451418744626, 'Peach': 0.7701149425287356, 'Pear': 0.2911392405063291, 'Tomato': 0.8210526315789474, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7020933977455717, 'Avocado': 0.888676844783715, 'Banana': 0.6918238993710691, 'Grape': 0.6416978776529338, 'Mango': 0.555956678700361, 'Melon': 0.4228187919463087, 'Orange': 0.7381776239907728, 'Peach': 0.8535031847133758, 'Pear': 0.4339622641509434, 'Tomato': 0.803088803088803, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[218, 14, 27, 16, 1, 3, 28, 0, 0, 23, 3, 0], [3, 1397, 23, 70, 0, 3, 34, 0, 0, 16, 1, 0], [11, 24, 660, 47, 5, 11, 108, 0, 1, 21, 19, 0], [14, 78, 44, 514, 5, 6, 89, 0, 1, 12, 20, 0], [0, 14, 18, 14, 77, 3, 32, 0, 0, 15, 2, 0], [4, 12, 43, 12, 0, 63, 22, 0, 1, 11, 10, 0], [12, 23, 41, 43, 5, 18, 960, 3, 0, 46, 12, 0], [1, 0, 3, 0, 0, 0, 10, 67, 0, 6, 0, 0], [3, 1, 31, 5, 1, 1, 8, 0, 23, 2, 4, 0], [10, 18, 23, 19, 5, 7, 46, 0, 0, 624, 8, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [12, 16, 88, 79, 3, 5, 101, 0, 1, 18, 166, 0]]"
LightGBM,200,0.05,15,-1,0.7077372711890478,0.6207442551152583,0.5398578181502468,0.5626821690343445,1.895975699997507,0.013566866633536,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.7765567765567766, 'Avocado': 0.871939736346516, 'Banana': 0.66402378592666, 'Grape': 0.6294478527607362, 'Mango': 0.7297297297297297, 'Melon': 0.5161290322580645, 'Orange': 0.6673669467787114, 'Peach': 0.958904109589041, 'Pear': 0.8461538461538461, 'Tomato': 0.7886792452830189, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6366366366366366, 'Avocado': 0.8978668390433097, 'Banana': 0.7386990077177509, 'Grape': 0.6551724137931034, 'Mango': 0.46285714285714286, 'Melon': 0.3595505617977528, 'Orange': 0.819432502149613, 'Peach': 0.8045977011494253, 'Pear': 0.27848101265822783, 'Tomato': 0.825, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6996699669966997, 'Avocado': 0.8847133757961784, 'Banana': 0.6993736951983298, 'Grape': 0.6420525657071339, 'Mango': 0.5664335664335665, 'Melon': 0.423841059602649, 'Orange': 0.7356233114627557, 'Peach': 0.875, 'Pear': 0.41904761904761906, 'Tomato': 0.8064308681672026, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[212, 15, 26, 14, 1, 7, 32, 0, 0, 23, 3, 0], [3, 1389, 28, 71, 0, 3, 35, 0, 0, 17, 1, 0], [8, 24, 670, 42, 5, 11, 103, 0, 1, 22, 21, 0], [12, 82, 41, 513, 6, 5, 89, 0, 0, 14, 21, 0], [0, 11, 21, 11, 81, 4, 29, 0, 1, 14, 3, 0], [3, 11, 42, 13, 1, 64, 22, 0, 1, 10, 11, 0], [12, 24, 46, 45, 4, 18, 953, 3, 0, 46, 12, 0], [2, 0, 2, 0, 0, 0, 7, 70, 0, 5, 1, 0], [3, 1, 31, 5, 1, 2, 7, 0, 22, 2, 5, 0], [7, 21, 18, 19, 5, 6, 47, 0, 0, 627, 10, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 15, 84, 82, 7, 4, 104, 0, 1, 15, 166, 0]]"
LightGBM,200,0.05,31,5,0.7151207506537456,0.6168436987909917,0.544524430311896,0.567261421357861,2.313181000004988,0.021772819569477932,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.8195488721804511, 'Avocado': 0.8838669177652229, 'Banana': 0.6666666666666666, 'Grape': 0.6433041301627034, 'Mango': 0.6935483870967742, 'Melon': 0.5517241379310345, 'Orange': 0.685997171145686, 'Peach': 0.9178082191780822, 'Pear': 0.7419354838709677, 'Tomato': 0.797724399494311, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6546546546546547, 'Avocado': 0.9101486748545572, 'Banana': 0.7364939360529217, 'Grape': 0.6564495530012772, 'Mango': 0.49142857142857144, 'Melon': 0.3595505617977528, 'Orange': 0.8340498710232158, 'Peach': 0.7701149425287356, 'Pear': 0.2911392405063291, 'Tomato': 0.8302631578947368, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7278797996661102, 'Avocado': 0.8968152866242038, 'Banana': 0.6998428496595076, 'Grape': 0.649810366624526, 'Mango': 0.5752508361204013, 'Melon': 0.43537414965986393, 'Orange': 0.7528133488552581, 'Peach': 0.8375, 'Pear': 0.41818181818181815, 'Tomato': 0.8136686009026435, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[218, 10, 32, 13, 1, 4, 28, 0, 0, 24, 3, 0], [2, 1408, 22, 65, 1, 1, 34, 0, 0, 13, 1, 0], [8, 22, 668, 45, 9, 9, 96, 1, 1, 25, 23, 0], [10, 77, 43, 514, 6, 6, 85, 0, 2, 10, 30, 0], [0, 9, 21, 10, 86, 5, 28, 0, 1, 10, 5, 0], [2, 11, 42, 12, 0, 64, 19, 0, 1, 14, 13, 0], [6, 16, 41, 42, 10, 16, 970, 3, 1, 45, 13, 0], [1, 0, 6, 0, 0, 0, 10, 67, 0, 2, 1, 0], [2, 1, 29, 5, 1, 2, 8, 0, 23, 3, 5, 0], [7, 22, 15, 21, 5, 4, 43, 0, 0, 631, 12, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 17, 83, 72, 5, 5, 93, 2, 2, 14, 186, 0]]"
LightGBM,200,0.05,31,10,0.7377326565143824,0.64812464017562,0.5643397659989716,0.5888206227137602,2.6727415999921504,0.022564343947118128,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.8149466192170819, 'Avocado': 0.9024543738200126, 'Banana': 0.7038883349950149, 'Grape': 0.6568265682656826, 'Mango': 0.7310924369747899, 'Melon': 0.56, 'Orange': 0.7293510324483776, 'Peach': 0.9859154929577465, 'Pear': 0.8846153846153846, 'Tomato': 0.8084054388133498, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6876876876876877, 'Avocado': 0.9269553975436329, 'Banana': 0.7783902976846747, 'Grape': 0.6819923371647509, 'Mango': 0.49714285714285716, 'Melon': 0.39325842696629215, 'Orange': 0.8503869303525365, 'Peach': 0.8045977011494253, 'Pear': 0.2911392405063291, 'Tomato': 0.8605263157894737, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.745928338762215, 'Avocado': 0.9145408163265306, 'Banana': 0.7392670157068063, 'Grape': 0.6691729323308271, 'Mango': 0.5918367346938775, 'Melon': 0.46204620462046203, 'Orange': 0.7852322350138944, 'Peach': 0.8860759493670886, 'Pear': 0.4380952380952381, 'Tomato': 0.8336520076481836, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[229, 8, 29, 12, 1, 4, 26, 0, 0, 20, 4, 0], [1, 1434, 15, 57, 0, 2, 22, 0, 0, 14, 2, 0], [5, 20, 706, 45, 6, 9, 66, 0, 0, 25, 25, 0], [11, 64, 42, 534, 6, 4, 71, 0, 1, 15, 35, 0], [1, 13, 19, 11, 87, 5, 21, 0, 0, 11, 7, 0], [1, 8, 37, 11, 0, 70, 26, 0, 0, 12, 13, 0], [9, 14, 34, 37, 9, 16, 989, 1, 0, 38, 16, 0], [1, 0, 4, 0, 0, 0, 6, 70, 0, 4, 2, 0], [1, 1, 28, 7, 1, 2, 9, 0, 23, 1, 6, 0], [10, 13, 14, 18, 4, 7, 36, 0, 0, 654, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [12, 14, 75, 81, 5, 6, 84, 0, 2, 15, 195, 0]]"
LightGBM,200,0.05,31,-1,0.7380403014920781,0.6443745271089465,0.5655445597609782,0.5885261469945445,3.392196899978444,0.021242531917170102,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.800711743772242, 'Avocado': 0.9027777777777778, 'Banana': 0.703, 'Grape': 0.6646191646191646, 'Mango': 0.7165354330708661, 'Melon': 0.5752212389380531, 'Orange': 0.7233576642335766, 'Peach': 0.9863013698630136, 'Pear': 0.8518518518518519, 'Tomato': 0.8081180811808119, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6756756756756757, 'Avocado': 0.9243697478991597, 'Banana': 0.7750826901874311, 'Grape': 0.6909323116219668, 'Mango': 0.52, 'Melon': 0.3651685393258427, 'Orange': 0.8521066208082545, 'Peach': 0.8275862068965517, 'Pear': 0.2911392405063291, 'Tomato': 0.8644736842105263, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7328990228013029, 'Avocado': 0.9134461833280102, 'Banana': 0.7372836916622968, 'Grape': 0.6775203506574827, 'Mango': 0.6026490066225165, 'Melon': 0.44673539518900346, 'Orange': 0.7824713778128701, 'Peach': 0.9, 'Pear': 0.4339622641509434, 'Tomato': 0.8353464717101081, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[225, 10, 32, 10, 2, 1, 27, 0, 0, 20, 6, 0], [0, 1430, 16, 57, 0, 2, 25, 0, 0, 15, 2, 0], [8, 20, 703, 48, 8, 10, 69, 0, 0, 21, 20, 0], [10, 63, 39, 541, 7, 5, 71, 0, 0, 15, 32, 0], [0, 12, 19, 10, 91, 2, 23, 0, 1, 11, 6, 0], [3, 10, 38, 10, 0, 65, 26, 0, 0, 14, 12, 0], [11, 12, 36, 37, 7, 18, 991, 0, 1, 35, 15, 0], [1, 0, 4, 0, 0, 0, 5, 72, 0, 4, 1, 0], [2, 1, 27, 5, 2, 1, 9, 1, 23, 2, 6, 0], [7, 13, 14, 19, 5, 5, 36, 0, 0, 657, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [14, 13, 72, 77, 5, 4, 88, 0, 2, 19, 195, 0]]"
LightGBM,200,0.05,63,5,0.7138901707429626,0.6173121709360738,0.5376086393718635,0.561558638745468,2.644343799998751,0.021237055839637777,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.8212927756653993, 'Avocado': 0.8819095477386935, 'Banana': 0.6663356504468719, 'Grape': 0.6438356164383562, 'Mango': 0.6949152542372882, 'Melon': 0.5213675213675214, 'Orange': 0.6887464387464387, 'Peach': 0.9142857142857143, 'Pear': 0.7857142857142857, 'Tomato': 0.7893432465923172, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.6486486486486487, 'Avocado': 0.907563025210084, 'Banana': 0.7398015435501654, 'Grape': 0.6602809706257982, 'Mango': 0.4685714285714286, 'Melon': 0.34269662921348315, 'Orange': 0.8314703353396389, 'Peach': 0.735632183908046, 'Pear': 0.27848101265822783, 'Tomato': 0.8381578947368421, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7248322147651006, 'Avocado': 0.8945524052245938, 'Banana': 0.7011494252873564, 'Grape': 0.6519546027742749, 'Mango': 0.5597269624573379, 'Melon': 0.4135593220338983, 'Orange': 0.753408648227503, 'Peach': 0.8152866242038217, 'Pear': 0.411214953271028, 'Tomato': 0.813018506700702, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[216, 15, 29, 11, 2, 3, 29, 0, 0, 24, 4, 0], [2, 1404, 23, 66, 0, 3, 33, 0, 0, 14, 2, 0], [6, 24, 671, 41, 9, 11, 95, 1, 1, 25, 23, 0], [11, 76, 44, 517, 4, 6, 81, 1, 2, 13, 28, 0], [0, 8, 23, 12, 82, 5, 27, 0, 0, 12, 6, 0], [3, 12, 44, 10, 0, 61, 21, 0, 1, 14, 12, 0], [7, 17, 41, 43, 10, 15, 967, 3, 0, 45, 15, 0], [1, 1, 7, 0, 0, 0, 10, 64, 0, 3, 1, 0], [2, 1, 30, 7, 1, 3, 8, 0, 22, 1, 4, 0], [6, 19, 12, 21, 6, 4, 43, 0, 0, 637, 12, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 15, 83, 75, 4, 6, 90, 1, 2, 19, 185, 0]]"
LightGBM,200,0.05,63,10,0.7551145977541917,0.6695825540663493,0.5875498493896539,0.6133358628028169,4.914509199996246,0.02684065528136475,6501,12,"['Apple', 'Avocado', 'Banana', 'Grape', 'Mango', 'Melon', 'Orange', 'Peach', 'Pear', 'Tomato', 'train', 'validation']","{'Apple': 0.8315789473684211, 'Avocado': 0.9158227848101266, 'Banana': 0.7144278606965174, 'Grape': 0.6947890818858561, 'Mango': 0.808, 'Melon': 0.5877862595419847, 'Orange': 0.7584905660377359, 'Peach': 1.0, 'Pear': 0.896551724137931, 'Tomato': 0.8275434243176178, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7117117117117117, 'Avocado': 0.9353587588881707, 'Banana': 0.7916207276736494, 'Grape': 0.7151979565772669, 'Mango': 0.5771428571428572, 'Melon': 0.43258426966292135, 'Orange': 0.8641444539982803, 'Peach': 0.8160919540229885, 'Pear': 0.3291139240506329, 'Tomato': 0.8776315789473684, 'train': 0.0, 'validation': 0.0}","{'Apple': 0.7669902912621359, 'Avocado': 0.925487687879757, 'Banana': 0.7510460251046025, 'Grape': 0.7048458149779736, 'Mango': 0.6733333333333333, 'Melon': 0.49838187702265374, 'Orange': 0.8078778135048231, 'Peach': 0.8987341772151899, 'Pear': 0.48148148148148145, 'Tomato': 0.8518518518518519, 'train': 0.0, 'validation': 0.0}","{'Apple': 333, 'Avocado': 1547, 'Banana': 907, 'Grape': 783, 'Mango': 175, 'Melon': 178, 'Orange': 1163, 'Peach': 87, 'Pear': 79, 'Tomato': 760, 'train': 0, 'validation': 489}","[[237, 5, 25, 14, 1, 3, 26, 0, 0, 17, 5, 0], [1, 1447, 12, 49, 0, 3, 16, 0, 0, 16, 3, 0], [4, 17, 718, 42, 7, 11, 56, 0, 0, 23, 29, 0], [8, 59, 39, 560, 6, 8, 57, 0, 1, 14, 31, 0], [0, 10, 20, 10, 101, 4, 16, 0, 0, 8, 6, 0], [2, 6, 36, 9, 1, 77, 26, 0, 0, 9, 12, 0], [11, 12, 28, 33, 5, 14, 1005, 0, 0, 38, 17, 0], [2, 0, 5, 0, 0, 0, 5, 71, 0, 2, 2, 0], [1, 1, 30, 5, 1, 1, 8, 0, 26, 0, 6, 0], [8, 10, 13, 18, 2, 5, 37, 0, 0, 667, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 13, 79, 66, 1, 5, 73, 0, 2, 12, 227, 0]]"
